Q333519	John%20Morley	0	[]
Q332449	William%20Blackstone	1	[[In the shadow of the mountain, Universitato de Oksfordo, Oxfordeko Unibertsitatea, Universiteti i Oksfordit, Universiteit fan Oxford, Universiteit van Oxford, Uniwersytet Oksfordzki, Universidade de Oxford, Univirsitati di Oxford, Universitas Oxoniensis, Oksfordo universitetas, Unibersidad han Oxford, Yunifásítì ìlú Oxford, Univerzitet u Oxfordu, Unibersidad ti Oxford, Universidat di Oxford, Universidad de Oxford, Eormengyld Oxnafordes, Chuo Kikuu cha Oxford, Università di Oxford, Università de Oxford, Oxford Yachay Suntur, Unnivèrsité d'Oxford, Universitatea Oxford, Oksford uniwersiteti, Universitat d'Oxford, Oxfordská univerzita, Oksford Universiteti, University of Oxford, Universitate Oxonian, Prifysgol Rhydychen, université d'Oxford, Oxford Üniversitesi, Università d'Oxford, Universia de Oxford, Universidá d'Oxford, Oxfords universitet, Universitas Oxford, Univerza v Oxfordu, Oxfordin yliopisto, Jaamacadda Oxford, Universiti Oxford, Varsity o Oxford, Skol-veur Oxford, Oilthigh Oxford, Ollscoil Oxford, Oxfordi Egyetem, Oxfordi Ülikool, Oxford-háskóli, Jami'ar Oxford, Oxford]]
Q32522	Jennifer%20Aniston	0	[]
Q294662	Charles%20Grey%2C%202nd%20Earl%20Grey	0	[]
Q243419	Julian%20Huxley	2	[[Universitas Ricensis, Rice Unibertsitatea, Universitat de Rice, Universidade Rice, Rays Universiteti, Universitato Rice, Universidad Rice, Pamantasang Rice, Rice University, université Rice, Università Rice, Ricen yliopisto, Rice'i ülikool, Prifysgol Rice, Rice-háskóli], [Colaiste an Rìgh ann an Lunnainn, King's College de Londres, Coleg y Brenin, Llundain, King's College London, London Kral Kolleci, King's College]]
Q236543	Anne%20Murray	0	[]
Q215120	Cole%20Porter	0	[]
Q204685	John%20Gielgud	0	[]
Q183509	Ilya%20Prigogine	4	[[Universitatea Texasului din Austin, The University of Texas at Austin, Universiteit van Texas in Austin, Unibersidad ti Texas iti Austin, Universidade do Texas em Austin, Universidade de Texas en Austin, Texasko Unibertsitatea Austinen, Universidad de Texas en Austin, Università del Texas a Austin, University of Texas at Austin, université du Texas à Austin, Texaská univerzita v Austinu, Universidá de Texas n'Austin, Teksaso universitetas Ostine, Oilthigh Texas ann an Austin, Texasin yliopisto, Austin, Varsity o Texas at Austin, Ostin Texas Universiteti, Prifysgol Texas, Austin, Texas-háskóli í Austin, Chuo Kikuu cha Texas, Universitat de Texas, University of Texas, Universitas Texana, Texas Üniversitesi], [Lungsod ng Bruselas, Cidade de Bruxelas, Ceety o Brussels, City of Brussels, Grad Bruxelles, Pu-lû-set-ngì, A' Bhruiseal, Dinas Brwsel, Brussel·les, Bruxelles, Brusselas, Brusselle, Briuselis, Brussèles, Brussèlas, Bruxellae, Brukseli, Brüsszel, Bruselas, Bruksela, Brussele, Brussels, Brussell, Bryussel, Bruxelas, Bruxeles, Bryussél, Bréissel, Boroksel, Brüssel', Brussél, Brussel, Bruksel, Brisele, Briksèl, Brusela, Bruselo, Bryssel, Burusel, Bruselj, Brüssel, Brusilu, Brüksel, Paruhi, Brusel, Brysel, Brosls, Brisel, Brissl, Bruxel], [Toháano'ého'ëva, Téksas Shitati, Texas shtati, Texas suyu, Teksasas, Teksasos, Teksasa, Teksaso, teksys, Teksas, Kekeka, Tehas, Texia, Texas, Tèxas], [Austin, Teksas, Austin (Texas), Austinopolis, Ostinas, Awstin, Ostina, Ostins, Austin, Ostin]]
Q180560	Philip%20Seymour%20Hoffman	0	[]
Q179695	Ismail%20Kadare	0	[]
Q166056	Cardinal%20Mazarin	1	[[Università degli Studi di Roma "La Sapienza", Erromako La Sapienza Unibertsitatea, Universidade de Roma "La Sapienza", Universidad de Roma La Sapienza, Universitatea Sapienza din Roma, Universitat de Roma La Sapienza, Sapienza - Unibersidad han Roma, Sapienza - Unibersidad ti Roma, université La Sapienza de Rome, Universidá de Roma La Sapienza, Roma La Sapienza Üniversitesi, Sapienza - Università di Roma, Sapienza Universitato de Romo, Universitas Roma La Sapienza, Univerzitet Sapienza u Rimu, Rimska univerza La Sapienza, Oilthigh Sapienza na Ròimhe, Sapienza University of Rome, Prifysgol Sapienza Rhufain, Universiteit Sapienza Rome, Rooman Sapienza-yliopisto, Universiteti La Sapienza, Univerzitet La Sapijenca, Universität La Sapienza, Univerzita La Sapienza, University La Sapienza, Università La Sapienza, Universiteit van Rome, La Sapienza Egyetem, Rim universiteti, Studium Urbis, La Sapienza, Sapienza]]
Q165706	Rodion%20Shchedrin	1	[[Moszkvai Csajkovszkij Állami Konzervatórium, Conservatoire Tchaïkovski de Moscou, Konserwatorium Moskiewskie, Conservatorul din Moscova, Conservatorium van Moskou, Conservatório de Moscovo, Moskva konservatoriyasi, Moskauer Konservatorium, Moskovski konzervatorij, Moskuko kontserbatorioa, Conservatório de Moscou, Conservatoire vu Moskau, Konservatoriet i Moskva, Maskavas Konservatorija, Conservatorio di Mosca, Moskovan konservatorio, Conservatorio de Moscú, Conservatori de Moscou, Moskvas konservatorie, Moskvakonservatoriet, Moscow Conservatory]]
Q155764	Robert%20Brown%20%28botanist%2C%20born%201773%29	1	[[Sankt Petersbuerger  Akademie vun de Wëssenschaften, Sankt Petersburger Akademie der Wissenschaften, Accademia delle scienze di San Pietroburgo, Académie des sciences de Saint-Pétersbourg, Acadèmia de ciències de Sant Petersburg, Academia de Ciencies de San Petersburgu, Sankt Petersborgs Akademi for Videnskab, Academia de Ciencias de San Petersburgo, Keiserlik Peterburi Teaduste Akadeemia, Vitenskapsakademiet i St. Petersburg, San Petersburgoko Zientzien Akademia, Saint Petersburg Academy of Sciences, Russische Academie van Wetenschappen, Szentpétervári Tudományos Akadémia, Acadamh Ruiseanach nan Saidheansan, Academia Scientiarum Petropolitana, Vitskapsakademiet i St. Petersburg, Academi Gwyddoniaethau Rwsia, Academia Russa de Ciências, Rosyjska Akademia Nauk]]
Q131374	Alexander%20Alekhine	1	[[Estadohanon nga Unibersidad han San Petersburgo, Pampamahalaang Unibersidad ng Saint Petersburg, Universiteti Shtetëror i Shën Petersburgut, Oilthigh na Stàite ann an Saint Petersburg, Universitatea de Stat din Sankt Petersburg, Staatlech Universitéit Sankt Péitersbuerg, Universidade Estatal de São Petersburgo, Staatliche Universität Sankt Petersburg, San Petersburgoko Estatu-Unibertsitatea, Universidade Estatal de San Petersburgo, Universidad Estatal de San Petersburgo, université d'État de Saint-Pétersbourg, Staatsuniversiteit van Sint-Petersburg, Universitat Estatal de Sant Petersburg, Università Statale di San Pietroburgo, Universidá Estatal de San Petersburgo, Statsuniversitetet i St. Petersburg, Sankt Petersborgs Statsuniversitet, Universitas Negeri Sankt-Peterburg, Universitas Publica Petropolitana, Saint Petersburg State University, Universiteit fan Sint-Petersburch, St.Petersburg Devlet Üniversitesi, Universiti Negara St. Petersburg, Saunt Petersburg State Varsity, Petrohradská státní univerzita, Sankt Peterburgo universitetas, Sankt Petersburgs universitet, Szentpétervári Állami Egyetem, Sankt-Peterburg universiteti, Prifysgol Saint Petersburg, Pietarin valtionyliopisto, Peterburi Riiklik Ülikool]]
Q130975	Robert%20Andrews%20Millikan	2	[[Instituto hin Teknolohiya han California, Instituto de Tecnología de California, Instituto de Tecnologia da Califórnia, Institutu de Teunoloxía de California, Californiense Institutum Technologiae, Instituto Tecnolóxico de California, Kaliforniako Teknologia Institutua, Kalifornský technologický institut, California Institute of Technology, Kalifornia Instituto de Teknologio, Institut Tecnològic de Califòrnia, Californie Institute o Technology, Institiuid Teicneolas California, Kaliforniya Teknoloji Enstitüsü, California Tehnoloogiainstituut, Sefydliad Technoleg California, Institut Teknologi California, Tækniháskólinn í Kaliforníu, Caltech], [Universitas Chicaginiensis, Universitatea din Chicago, Chicagoko Unibertsitatea, Universiteit van Chicago, Universidade de Chicago, Unibersidad han Chicago, Universidad de Chicago, Universitat de Chicago, Universiteti i Çikagos, Universidá de Chicago, University of Chicago, Università di Chicago, université de Chicago, Chicagská univerzita, Chikago universiteti, Univerzitet Chicaga, Çikaqo Universiteti, Çikago Uniwersiteti, Universitas Chicago, Universiti Chicago, Univerza v Chicagu, Chicagon yliopisto, Prifysgol Chicago, Varsity o Chicago, Ollscoil Chicago, Oilthigh Chicago, Chicagói Egyetem, Chicago-háskóli, Chicago Ülikool]]
Q129228	Ren%C3%A9%20Girard	5	[[Leland Stanford Junior University, Universitas Stanfordiensis, Universidade de Stanford, Stanford Unibertsitatea, Chuo Kikuu cha Stanford, Stanfordo universitetas, Universitat de Stanford, Stanford Yachay Suntur, Universitatea Stanford, Stanfordova univerzita, Università di Stanford, Stanford universiteti, Universitato Stanford, Stanford Üniversitesi, Ùniwersytet Stanforda, Universidade Stanford, Stanford Universiteti, Stanford-universiteit, Universitas Stanford, Universidad Stanford, Universidat Stanford, Stanfordin yliopisto, Unibersidad Stanford, Univerzitet Stanford, Stanford University, Universidá Stanford, université Stanford, Universiti Stanford, Zanîngeha Stanford, Prifysgol Stanford, Oilthigh Stanford, Stanfordi ülikool, Univerza Stanford, Stanford Varsity, Stanford-háskóli, Stanford Egyetem, Stanford], [Johns Hopkins Unibertsitatea, Universitatea Johns Hopkins, Univerzitet Johnsa Hopkinsa, Univerzitet "Johns Hopkins", Universidade Johns Hopkins, Johns Hopkins Universitato, Johns Hopkins-universiteit, Univerzita Johnse Hopkinse, Johns Hopkins Üniversitesi, Universitas Hopkinsiensis, Universitas Johns Hopkins, Pamantasang Johns Hopkins, Universidad Johns Hopkins, Universitat Johns Hopkins, Johns Hopkinsin yliopisto, Johns Hopkins University, université Johns-Hopkins, Univerza Johnsa Hopkinsa, Universiti Johns Hopkins, Universidá Johns Hopkins, Con Hopkins Universiteti, Università Johns Hopkins, Prifysgol Johns Hopkins, Ollscoil Johns Hopkins, Oilthigh Johns Hopkins, Johns Hopkinsi Ülikool, Johns Hopkins Egyetem, Johns Hopkins Varsity, Johns Hopkins-háskóli], [Colaiste Bryn Mawr, Bryn Mawr-háskóli, Bryn Mawr College, Coleg Bryn Mawr], [Universitato di Duke, Universidad de Duke, Duke Unibertsitatea, Universitas Dukiana, Üniversitaa da Duke, Duke universitetas, Universitato Duke, Universidade Duke, Duke Üniversitesi, Dyuk Universiteti, Duke Univerzitet, Pamantasang Duke, Unibersidad Duke, Universitas Duke, Univerzitet Djuk, Universitat Duke, Universidá Duke, Duke University, université Duke, Università Duke, Universiti Duke, Duke'i Ülikool, Prifysgol Duke, Univerza Duke, Oilthigh Duke, Duke-háskóli, Duke Egyetem, Duke Varsity], [Prifysgol yn Buffalo, Prifysgol y Wladwriaeth Efrog Newydd, University at Buffalo, The State University of New York, Oilthigh-stàite Eabhrac Nuadh ann am Buffalo, université d'État de New York  à Buffalo, Universitatea New York din Buffalo, University at Buffalo, New York, Universitas Buffalonensis, Universidade de Buffalo, Universitat de Buffalo, Unibersidad sa Buffalo, Università di Buffalo, Universidad de Búfalo, University at Buffalo]]
Q127539	Ren%C3%A9%20Bazin	1	[[Universitato Katolika de la Okcidento, Université Catholique de l'Ouest, Université catholique de l'Ouest, université catholique de l'Ouest, Catholic University of the West, Prifysgol Gatholig y Gorllewin, Universidad Católica del Oeste]]
Q108510	James%20Garner	0	[]
Q62897	John%20Cockcroft	5	[[Laboratoires nucléaires de Chalk River, Chalk River nucleair laboratorium, Chalk River Laboratories, Laboratorium Chalk River], [ministère de l'approvisionnement britannique, Ministerstvo zásobování, Ministry of Supply], [Établissement de recherche atomique d'Harwell, Atomic Energy Research Establishment], [Nasodnon nga Unibersidad han Australia, Pambansang Pamantasang Australiyano, Australijski nacionalni univerzitet, Universidade Nacional da Austrália, Universidade Nacional Australiana, Universitas Nationalis Australiae, université nationale australienne, Prifysgol Genedlaethol Awstralia, Universidad Nacional Australiana, Universitat Nacional Australiana, Australian kansallinen yliopisto, Universidá Nacional Australiana, Universitas Nasional Australia, Australian National University, Avstraliya Milli Universiteti, Australská národní universita, Australie Naitional Varsity], [Laboratoire de Montréal, Montreal Laboratory]]
Q507699	Edward%20Young	0	[]
Q350666	Dalton%20Trumbo	0	[]
Q313007	Nick%20Hornby	0	[]
Q184535	Sofia%20Kovalevskaya	1	[[Universiteit van Stockholm, Stockholmgo Unibertsitatea, Universidade de Estocolmo, Uniwersytet w Sztokholmie, Universiteit fan Stokholm, Universitato de Stokholmo, Universidad de Estocolmo, université de Stockholm, Stockholmská univerzita, Università di Stoccolma, Universitas Holmiensis, Universitat d'Estocolm, Stockholms universitet, Stockholms Universitet, Stockholm Üniversitesi, Stokholm Universiteti, Universitas Stockholm, Universität Stockholm, Stokgolm universiteti, Stockholm University, Tukholman yliopisto, Prifysgol Stockholm, Stockholmi Ülikool, Oilthigh Stockholm, Stockholmi Egyetem, Stockholm Varsity, Stokkhólmsháskóli]]
Q158060	W.%20E.%20B.%20Du%20Bois	1	[[The New School for Social Research, New School for Social Research, La Nova Lernejo, The New School, I-New School, Nova Schola]]
Q128736	John%20Forbes%20Nash%20Jr.	2	[[Universitas Princetoniensis, Universiteit van Princeton, Princetongo Unibertsitatea, Universidade de Princeton, Unibersidad han Princeton, Universitat de Princeton, Unibersidad ti Princeton, Chuo kikuu cha Princeton, Universiteti i Princeton, Universidat di Princeton, Unibersidad ng Princeton, Universidad de Princeton, Università di Princeton, Universitatea Princeton, université de Princeton, Prinstono universitetas, Universidá de Princeton, Princetonská univerzita, Princeton Universitéit, Universitato Princeton, Princeton Üniversitesi, Princeton-universiteit, Princeton Universitet, Prinston uniwersiteti, Princetonin yliopisto, Prinston Universiteti, Univerzitet Princeton, Prinston universiteti, Universitas Princeton, Princeton University, Yunifásítì Princeton, Prifysgol Princeton, Princetoni Ülikool, Univerza Princeton, Princetoni Egyetem, Ollscoil Princeton, Oilthigh Princeton, Princeton-háskóli, Princeton Varsity], [Instituto hin Teknolohiya han Massachusetts, Suriang Pangteknolohiya ng Massachusetts, Massachusettense Institutum Technologiae, Instituto de Tecnoloxía de Massachusetts, Instituto de Tecnologia de Massachusetts, Instituti i Teknologjisë Massachusetts, Massachusettský technologický institut, Enstîtuya Teknolojiyê ya Massachusetts, Instituto Tecnológico de Massachusetts, Institutu Teunolóxicu de Massachusetts, Chuo cha Teknolojia cha Massachusetts, Massachusetts Institute of Technology, Massachusettsi Tehnoloogiainstituut, Massachusets texnologiya instituti, Enstituyê Teknolociya Masaçusetsi, Massachusetts Teknoloji Enstitüsü, Sefydliad Technoleg Massachusetts, Institut Teknologi Massachusetts, MIT]]
Q12688	Jean%20Jaur%C3%A8s	2	[[L'Humanité], [La Dépêche du Midi]]
Q104154	Urbain%20Le%20Verrier	1	[[Observatorium van Parijs, osservatorio di Parigi, Observatorul din Paris, Observatorio de Parizo, Obserwatorium paryskie, Paräisser Observatoire, Observatório de Paris, observatoire de Paris, Pariisin observatorio, Pariser Observatorium, Observatorio de París, Observatori de París, Paris Observatoriet, Parisobservatoriet, Observatorij Pariz, Parisko Behatokia, Paris Observatory, Arsyllfa Paris]]
Q182128	Giovanni%20Pico%20della%20Mirandola	0	[]
Q160726	Ang%20Lee	0	[]
Q333372	Carolus%20Clusius	1	[[Universitatea din Leiden, Universitato de Lejdeno, Universiteit van Leiden, Universiteti i Lejdenit, Leidengo Unibertsitatea, Academia Lugduno-Batava, Universidade de Leiden, Universitetet i Leiden, Leideno universitetas, Uniwersytet w Lejdzie, Unibersidad ng Leiden, Universitat de Leiden, Universidad de Leiden, Univerzita v Leidenu, Universidá de Leiden, université de Leyde, Universitéit Leiden, Leiden Üniversitesi, Leyden Universiteti, Università di Leida, Universiteit Leiden, Leyden universiteti, Leidenin yliopisto, Unibersidad Leiden, Universitas Leiden, Universität Leiden, Universiteit Leien, Leiden University, Universiti Leiden, Uniwersita Leiden, Univerza v Leidnu, Prifysgol Leiden, Leideni Ülikool, Leideni Egyetem, Oilthigh Leiden, Leiden Varsity]]
Q43179	Ellen%20Johnson%20Sirleaf	5	[[Programa de les Nacions Unides per al Desenvolupament, Program Pembangunan Pertubuhan Bangsa-Bangsa Bersatu, Programa de les Naciones Xuníes pal Desenvolvimientu, Programa das Nacións Unidas para o Desenvolvemento, Programa de las Naciones Unidas para el Desarrollo, Program faan a Feriand Natjuunen för't widjerkemen, Programa das Nações Unidas para o Desenvolvimento, Programme des Nations unies pour le développement, Programma Consociationis Nationum pro Evolutione, Program Pembangunan Perserikatan Bangsa-Bangsa, Programma delle Nazioni Unite per lo Sviluppo, Entwicklungsprogramm der Vereinten Nationen, Program Narodów Zjednoczonych ds. Rozwoju, Yhdistyneiden kansakuntien kehitysohjelma, Barnamijka Horumarka Qaramada Midoobay, Rhaglen Datblygu'r Cenhedloedd Unedig, United Nations Development Programme, Program Ujedinjenih nacija za razvoj, Program Ujedinjenih naroda za razvoj, Rozvojový program Spojených národov, United Nation Development Program, Az ENSZ Fejlesztési Programja, VN-Ontwikkelingsprogramma, FN:s utvecklingsprogram, FNs utviklingsprogram, Rozvojový program OSN, ÜRO Arenguprogramm, UNDP], [Initiative de la Société Ouverte pour l'Afrique Occidentale, Menter Gymdeithas Agored Gorllewin Affrica, Open Society Initiative for West Africa], [Kalibutanon nga Bangko, Bangkong Pandaigdig, Argentaria Mundana, World Bank Group, Pacha Qullqiwasi, IBhange woMhlaba, Sè-kài Gûn-hâng, Banko ti Lubong, Banque mondiale, Pasaulio Bankas, Svetovna banka, Banca Mondiala, Munduko Bankua, Banca Mondiale, Pasaules Banka, Banka Botërore, Bancje Mondiâl, Alþjóðabankinn, Benki ya Dunia, Maailmanpankki, Svjetska banka, Bancu Mundial, Banco Mundial, Svetová banka, Banca Mondial, Svetska banka, Verdensbanken, Banc Mundial, Svieta Banks, Världsbanken, Dunia Wariso, Maailmapank, Verdsbanken, Jahon banki, Werreldbank, Monda Banko, Bank Donya, Wêreldbank, World Bank, Bank Dunia, Wereldbank, Banc y Byd, Warld Bank, Weltbeenk, Világbank, Wrâldbank, Weltbank, Bank-bed], [Citibank], [HSBC Holdings, HSBC]]
Q785925	Gerardus%20Vossius	2	[[Universitatea din Leiden, Universitato de Lejdeno, Universiteit van Leiden, Universiteti i Lejdenit, Leidengo Unibertsitatea, Academia Lugduno-Batava, Universidade de Leiden, Universitetet i Leiden, Leideno universitetas, Uniwersytet w Lejdzie, Unibersidad ng Leiden, Universitat de Leiden, Universidad de Leiden, Univerzita v Leidenu, Universidá de Leiden, université de Leyde, Universitéit Leiden, Leiden Üniversitesi, Leyden Universiteti, Università di Leida, Universiteit Leiden, Leyden universiteti, Leidenin yliopisto, Unibersidad Leiden, Universitas Leiden, Universität Leiden, Universiteit Leien, Leiden University, Universiti Leiden, Uniwersita Leiden, Univerza v Leidnu, Prifysgol Leiden, Leideni Ülikool, Leideni Egyetem, Oilthigh Leiden, Leiden Varsity], [Universitatea din Amsterdam, Universitas Amstelodamensis, Amsterdamgo Unibertsitatea, Universitato de Amsterdamo, Universiteit van Amsterdam, Universiteit fan Amsterdam, Universidade de Ámsterdam, Universidad de Ámsterdam, Universidat di Amsterdam, Universidade de Amsterdã, Amsterdamská univerzita, Universitat d'Amsterdam, Università di Amsterdam, University of Amsterdam, Amsterdam Universiteti, université d'Amsterdam, Amsterdam Üniversitesi, Universidá d'Ámsterdam, Universitas Amsterdam, Amsterdam Universitet, Amsterdamin yliopisto, Prifysgol Amsterdam, Varsity o Amsterdam, Amszterdami Egyetem, Oilthigh Amsterdam, Amsterdami Ülikool]]
Q76568	Heinrich%20Cornelius%20Agrippa	0	[]
Q76365	Regiomontanus	1	[[Alma Mater Rudolphina Vindobonensis, Universitatea din Viena, Vienako Unibertsitatea, Unibersidad han Vienna, Universiteit van Wenen, Universiteit van Wene, Universiteti i Vjenës, Universidade de Viena, Universitato de Vieno, université de Vienne, Viedenská univerzita, Vienos universitetas, Università di Vienna, Universitat de Viena, Universitetet i Wien, University of Vienna, Universidad de Viena, Viyana Üniversitesi, Universidá de Viena, Vyana Universiteti, Univerza na Dunaju, Wiens universitet, Vena universiteti, Universitéit Wien, Wien Universitet, Varsity o Vienna, Universität Wien, Wienin yliopisto, Prifysgol Fienna, Universitas Wina, Oilthigh Vienna, Bécsi Egyetem, Viini Ülikool]]
Q65932	Anthony%20Hopkins	0	[]
Q60060	Karl%20von%20Frisch	4	[[Ludwig Maximilian nomidagi Munhen universiteti, Uniwersytet Ludwika i Maksymiliana w Monachium, Universitas Ludovico-Maximilianea Monacensis, Universitatea Ludwig Maximilian din München, Unibersidad Ludwig Maximillian han Munich, Oilthigh Ludwig Maximilian ann am Munich, université Louis-et-Maximilien de Munich, Ludwig Maximilian University of Munich, Ludwig-Maximilians-Universität München, Università Ludwig Maximilian di Monaco, Münhen Lüdviq-Maksimilian Universiteti, Università Ludwig Maximilian ëd Mùnich, Universitas Ludwig Maximilian Munich, Ludwig-Maximilians-Universität Minga, Münih Ludwig Maximilian Üniversitesi, Prifysgol Ludwig Maximilian, Munich, Ludwig Maximilian Varsity o Munich, Ludwig Maximilians-universiteit, Ludwig-Maximilians-Universität, Ludwig-Maximilian-háskóli, Municheko Unibertsitatea, Miuncheno universitetas, Universidade de Munique, Universidad de Múnich, Universidade de Múnic, Mnichovská univerzita, Universidá de Múnich, Munkena universitato, Universitéit München, Universitat de Munic, Münchens universitet, Univerza v Münchnu, Müncheni ülikool], [Universitas Wratislaviensis, Universidade de Breslávia, Universidad de Breslavia, Universitato de Vroclavo, Vratislavská univerzita, Università di Breslavia, Vroclavo universitetas, Univerzitet u Vroclavu, Universitat de Breslau, Wroclaw Üniversitesi, Universität Breslau], [Karl-Francens Univerzitet Grac, Karl-Franzens-Universität Graz, Universitas Graecensis, Universitatea din Graz, Grazko Unibertsitatea, Universiteit van Graz, Universidade de Graz, Universitat de Graz, Graco universitetas, Universidad de Graz, Unibersidad ng Graz, Università di Graz, Qrats Universiteti, université de Graz, University of Graz, Graz' Universitet, Universitéit Graz, Univerza v Gradcu, Graz Üniversitesi, Universitas Graz, Universität Graz, Grazin yliopisto, Prifysgol Graz, Grazi Egyetem, Grazi Ülikool, Oilthigh Graz], [University of Rostock Faculty for Agricultural and Environmental Sciences, Universitatea din Rostock, Universiteit van Rostock, Universiteti i Rostokut, Universidade de Rostock, Universidad de Rostock, Universitat de Rostock, Uniwersytet w Rostocku, University of Rostock, université de Rostock, Università di Rostock, Univerzitet u Rostoku, Rostoko universitetas, Universitato Rostock, Rostock Üniversitesi, Rostocks universitet, Univerza v Rostocku, Universitas Rostock, Rostockin yliopisto, Rostok universiteti, Rostok Universiteti, Universität Rostock, Rostocká univerzita, Prifysgol Rostock, Oilthigh Rostock, Rostocki Ülikool]]
Q60039	Reinhard%20Heydrich	1	[[Geheime Staatspolizei, Gestapas, Gestapo]]
Q58588	Johann%20Friedrich%20Blumenbach	1	[[Universitatea Georg-August din Göttingen, Schochsch-Ougoß-Univäsetäid en Jöttenge, Università Georg-August di Gottinga, Göttingenin Georg-August-yliopisto, Universitas Georg August Göttingen, Georg-August-Universität Göttingen, Georg-August-háskólinn í Göttingen, Universitas Regia Georgia Augusta, Göttingengo Unibertsitatea, Universiteit van Göttingen, Universidade de Göttingen, Georg-August-Universiteit, Universitetet i Göttingen, Unibersidad han Göttingen, Universitato de Göttingen, Universitat de Göttingen, Chuo Kikuu cha Göttingen, Unibersidad ng Göttingen, université de Göttingen, Gyottingen universiteti, University of Göttingen, Univerzita v Göttingenu, Univerzitet u Getingenu, Universidade de Gotinga, Getingeno universitetas, Göttingen Üniversitesi, Universitèèt Göttingen, Universitéit Göttingen, Göttingens universitet, Universidad de Gotinga, Göttingen Universiteti, Uniwersytet w Getyndze, Universidá de Gotinga, Univerza v Göttingenu, Prifysgol Göttingen, Varsity o Göttingen, Oilthigh Göttingen, Ollscoil Göttingen, Göttingeni Egyetem, Göttingeni ülikool]]
Q55469	Marcello%20Mastroianni	0	[]
Q55210	Abbas%20Kiarostami	0	[]
Q51068	Charles%20I%20of%20Austria	0	[]
Q483907	Jack%20Black	0	[]
Q451489	Antoine-Louis%20Barye	0	[]
Q41257	Heinrich%20Hertz	3	[[Uniwersytet Christiana-Albrechta w Kilonii, Christian-Albrechts-Universität zu Kiel, Universitat Christian Albrecht de Kiel, université Christian Albrecht de Kiel, Università Christian Albrecht di Kiel, Univerzita Christiana Alberta v Kieli, Universitatea Christian-Albrecht, Academia Holsatorum Chiloniensis, Christian Albrechts Universiteit, Christian-Albrechts-Universität, Universiteit fan Kiel, Kielgo Unibertsitatea, Universiteti i Kielit, Universitato de Kilo, Universidade de Kiel, Kylio universitetas, Unibersidad ng Kiel, Universidad de Kiel, Universita v Kielu, University of Kiel, Kiels universitet, Universitéit Kiel, Univerza v Kielu, Kielin yliopisto, Prifysgol Kiel, Kieli Egyetem, Oilthigh Kiel, Kieli ülikool], [et Inschtetut för Täschnollojih en Kahlsrou, Det tekniske universitetet i Karlsruhe, Institut de technologie de Karlsruhe, Karlsruher Institut für Technologie, Technologický institut v Karlsruhe, Karlsruhe Institute of Technology, Institut Tecnològic de Karlsruhe, Institiuid Teicneolas Karlsruhe, Karlsruhe Teknoloji Enstitüsü, Sefydliad Technoleg Karlsruhe, Institut Teknologi Karlsruhe, Universitatea din Karlsruhe, Universiteit van Karlsruhe, Universidade de Karlsruhe, Universidad de Karlsruhe, Karlsruhen yliopisto, Fridericiana], [Rheinische Friedrich-Wilhelms-Universität Bonn, université rhénane Frédéric-Guillaume de Bonn, Rheinische Friedrich-Wilhelms-Universiteit, Rheinische Friedrich-Wilhelms-Universität, Universitas Fridericia Guilelmia Rhenana, Ren Friedrich Wilhelm Üniversitesi, Bonngo Unibertsitatea, Universitetet i Bonn, Universidade de Bonn, Univerzitet u Bonnu, Unibersidad ng Bonn, Chuo Kikuu cha Bonn, Universitat de Bonn, Bonos universitetas, Universidad de Bonn, Uniwersytet w Bonn, University of Bonn, Universitatea Bonn, Univerzitet u Bonu, Univerzita v Bonnu, Bonna universitato, Università di Bonn, Bonns universitet, Bonn universiteti, Reyn universiteti, Bonnin yliopisto, Universitas Bonn, Prifysgol Bonn, Varsity o Bonn, Bonni Egyetem, Ollscoil Bonn, Oilthigh Bonn, Bonni ülikool]]
Q39259	Recep%20Tayyip%20Erdo%C4%9Fan	0	[]
Q364498	David%20d%27Angers	1	[[Escuela Nacional Superior de Bellas Artes de París, École nationale supérieure des beaux-arts de Paris, Escuela Nacional Superior de Belles Artes, École nationale supérieure des Beaux-Arts, École Nationale Supérieure des Beaux-Arts, École nationale supérieure des beaux-arts, Arte Ederren Goi Eskola Nazionala, Nacia Altlernejo de Belartoj, École des Beaux-Arts]]
Q356283	Tobias%20Smollett	0	[]
Q354786	Jean-Louis-Ernest%20Meissonier	0	[]
Q347879	Vanessa%20Redgrave	0	[]
Q314771	Maurice%20Sendak	2	[[F.A.O.SCHWARZ, FAO Schwarz], [All-American Comics]]
Q312546	William%20Stanley%20Jevons	1	[[Universitato-Kolegio de Londono, University College ti Londres, University College de Londres, Londresko University College, London Universitet Kolleci, Colaiste Oilthigh Lunnainn, University College London, Coleg Prifysgol Llundain, University College]]
Q311387	Anton%20Reicha	1	[[Conservatoire national supérieur de musique et de danse de Paris, Conservatório Nacional Superior de Música e Dança de Paris, Conservatori nacional superior de música i dansa de París, Conservatoire national supérieur de musique et de danse, Goi Mailako Musika eta Dantza-Kontserbatorio Nazionala, Konservatorio Nacia Supera de Muziko kaj de Danco, Conservatorio Nacional de Música y Danza de París, Národné konzervatórium hudby a tanca, Konserwatorium Narodowe, Párizsi Konzervatórium, CNSMD]]
Q310394	Alan%20Alda	0	[]
Q309941	Ice-T	0	[]
Q28480	Max%20Brod	0	[]
Q255253	Marie%20Bashkirtseff	0	[]
